,player_name,team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,is_new_player,total_points_sum,total_points_mean,non_zero_gw_count,total_points_non_zero_sum,total_points_non_zero_mean,price,position,DC_points,first_10_mean,first_5_mean
224,Mathys Tel,Spurs,6.0,,0.0,4.0,,,2.0,,,,3.0,,,,,,,,,6.0,,,2.0,2.0,,,,3.0,2.0,2.0,2.0,2.0,5.0,9.0,1.0,6.0,1.0,,False,58.0,3.2222222222222223,17,58.0,3.411764705882353,6.5,Midfielder,,1.2,2.0
185,Issa Diop,Fulham,1.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,-2.0,1.0,1.0,2.0,1.0,False,31.0,0.8157894736842105,21,31.0,1.4761904761904763,4.5,Defender,10.0,1.1631578947368422,1.463157894736842
429,Christopher Nkunku,Chelsea,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.333333333333333,1.0,0.0,5.333333333333333,1.0,5.333333333333333,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,5.333333333333333,5.333333333333333,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,5.333333333333333,False,59.99999999999999,1.5789473684210524,26,60.0,2.3076923076923075,6.0,Midfielder,,1.1333333333333333,0.8
465,Justin Devenny,Crystal Palace,0.0,0.0,8.0,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,4.0,1.0,1.0,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,,1.0,False,34.0,0.9444444444444444,25,34.0,1.36,4.5,Midfielder,,1.1333333333333333,1.8666666666666667
473,Eddie Nketiah,Crystal Palace,0.0,0.0,0.0,1.3333333333333333,4.0,1.0,2.0,1.0,1.0,1.0,-2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,2.0,4.0,1.3333333333333333,0.0,0.0,1.0,1.3333333333333333,0.0,1.0,,1.0,0.0,1.0,,1.0,False,38.0,1.0555555555555556,25,38.0,1.52,5.5,Forward,,1.1333333333333333,1.0666666666666667
327,Lucas Tolentino Coelho de Lima,West Ham,0.6666666666666666,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.6666666666666666,1.0,3.3333333333333335,10.0,2.0,0.0,2.0,6.0,2.0,7.0,1.0,2.0,0.0,1.0,3.3333333333333335,0.0,0.6666666666666666,0.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,5.0,3.0,3.3333333333333335,False,80.0,2.1052631578947367,33,79.99999999999999,2.424242424242424,6.0,Midfielder,,1.1333333333333333,1.1333333333333333
526,Mathias Jensen,Brentford,1.0,1.0,1.3333333333333333,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2.6666666666666665,1.0,0.0,2.6666666666666665,1.0,2.0,1.0,3.0,2.6666666666666665,0.0,0.0,0.0,0.0,1.0,3.0,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,2.0,1.0,False,38.0,1.0,25,38.0,1.52,5.0,Midfielder,,1.1333333333333333,1.0666666666666667
358,Hwang Hee-chan,Wolves,0.0,0.0,1.0,1.0,0.3333333333333333,7.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,False,37.00000000000001,0.9736842105263159,25,37.0,1.48,6.0,Midfielder,,1.1,0.4666666666666667
130,Lewis Miley,Newcastle,0.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,22.0,0.5789473684210527,17,22.0,1.2941176470588236,4.5,Midfielder,,1.1,0.4
377,Ederson Santana de Moraes,Man City,2.0,1.0,1.0,1.0,0.0,4.666666666666667,0.0,0.0,0.0,1.0,1.0,2.0,4.666666666666667,7.0,4.666666666666667,0.0,0.0,3.0,4.333333333333333,8.0,0.0,6.0,6.0,11.0,0.0,0.0,11.0,4.333333333333333,0.0,2.0,4.0,8.0,0.0,4.333333333333333,0.0,7.0,2.0,0.0,False,111.0,2.9210526315789473,25,111.0,4.44,5.5,Goalkeeper,,1.0666666666666669,1.0
340,Niclas Füllkrug,West Ham,4.333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.333333333333333,0.0,1.6666666666666667,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,1.6666666666666667,0.0,4.333333333333333,0.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6666666666666667,False,42.0,1.105263157894737,19,41.99999999999999,2.2105263157894735,6.0,Forward,,1.0666666666666667,1.2666666666666666
342,Kyle Walker-Peters,West Ham,1.5,3.0,0.0,0.0,2.0,0.0,0.0,-1.0,1.5,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,1.5,1.0,1.0,1.0,6.0,0.0,2.0,1.0,1.0,9.0,1.0,0.0,2.0,2.0,False,50.5,1.3289473684210527,28,50.5,1.8035714285714286,4.5,Defender,10.0,1.063157894736842,1.563157894736842
513,Mads Roerslev Rasmussen,Brentford,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,False,36.0,0.9473684210526315,19,36.0,1.894736842105263,4.5,Defender,10.0,1.063157894736842,0.6631578947368422
90,Donyell Malen,Aston Villa,1.0,1.0,,,6.0,1.0,1.5,,,,,6.0,,6.0,,,,,0.0,10.0,0.0,,,,0.0,,1.5,1.0,1.0,1.0,1.0,,1.5,,1.0,6.0,2.0,1.0,False,49.5,2.357142857142857,18,49.5,2.75,5.5,Midfielder,,1.05,1.6
407,Kalvin Phillips,Man City,0.0,2.0,2.0,0.0,2.0,-0.5,2.0,2.0,1.0,0.0,0.0,0.0,-0.5,1.0,-0.5,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,False,26.5,0.6973684210526315,21,26.5,1.2619047619047619,5.0,Midfielder,,1.05,1.2
86,Leon Bailey,Aston Villa,0.0,1.0,2.0,0.0,2.0,0.0,2.5,1.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.5,1.0,1.0,0.0,3.0,0.0,2.5,1.0,1.0,2.0,0.0,0.0,False,44.5,1.1710526315789473,25,44.5,1.78,5.5,Midfielder,,1.05,1.0
226,Lucas Bergvall,Spurs,1.6666666666666667,1.0,4.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.6666666666666667,1.0,0.0,1.6666666666666667,2.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.6666666666666667,0.0,1.0,0.0,1.6666666666666667,2.0,1.0,False,44.0,1.1578947368421053,27,44.0,1.6296296296296295,5.5,Midfielder,,1.0333333333333334,1.3333333333333335
382,Manuel Akanji,Man City,0.0,-1.0,0.0,0.0,0.0,2.6666666666666665,1.0,2.0,1.0,2.0,0.0,2.0,2.6666666666666665,6.0,2.6666666666666665,0.0,2.0,0.0,6.333333333333333,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.333333333333333,1.0,1.0,0.0,6.0,1.0,6.333333333333333,1.0,2.0,1.0,1.0,False,61.0,1.605263157894737,25,61.0,2.44,5.5,Defender,10.0,1.0298245614035086,0.06315789473684208
227,Yves Bissouma,Spurs,0.6666666666666666,2.0,0.0,2.0,1.0,2.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,0.6666666666666666,1.0,10.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.0,9.0,False,49.99999999999999,1.3157894736842104,28,49.99999999999999,1.7857142857142854,5.5,Midfielder,,1.0,1.1333333333333333
165,Facundo Buonanotte,Brighton,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,11.0,5.0,0.0,2.0,1.0,8.0,2.0,1.0,3.5,1.0,3.5,0.0,0.0,1.0,1.0,3.5,1.0,False,78.5,2.0657894736842106,29,78.5,2.706896551724138,5.0,Midfielder,,1.0,1.2
552,Leny Yoro,Man Utd,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,False,22.0,0.5789473684210527,19,22.0,1.1578947368421053,4.5,Defender,10.0,0.9964912280701754,0.9964912280701754
566,Kobbie Mainoo,Man Utd,0.0,1.0,0.3333333333333333,2.0,0.0,2.0,0.3333333333333333,2.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,2.0,1.0,False,42.0,1.105263157894737,29,42.0,1.4482758620689655,5.0,Midfielder,,0.9666666666666666,0.6666666666666666
388,Rico Lewis,Man City,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,4.0,2.0,1.0,4.333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,4.0,6.0,4.333333333333333,1.0,6.0,1.0,6.0,0.0,4.333333333333333,0.0,1.0,1.0,0.0,False,66.0,1.736842105263158,25,66.0,2.64,5.0,Defender,10.0,0.963157894736842,0.6631578947368422
109,Sven Botman,Newcastle,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,False,18.0,0.47368421052631576,9,18.0,2.0,5.0,Defender,10.0,0.963157894736842,1.463157894736842
159,Brajan Gruda,Brighton,0.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.3333333333333333,1.0,3.0,0.0,2.0,7.0,1.0,0.3333333333333333,0.0,2.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.3333333333333333,6.0,1.3333333333333333,2.0,0.0,0.0,1.0,1.3333333333333333,0.0,False,45.0,1.1842105263157894,25,45.0,1.8,5.5,Midfielder,,0.9333333333333333,0.4
232,Mikey Moore,Spurs,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,False,18.999999999999996,0.4999999999999999,12,19.0,1.5833333333333333,5.0,Midfielder,,0.9333333333333332,0.4666666666666666
209,Cristian Romero,Spurs,1.0,0.0,2.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.6666666666666666,0.0,6.0,0.0,2.0,7.0,0.0,0.0,-1.0,0.6666666666666666,0.0,3.0,0.0,1.0,1.0,14.0,False,49.0,1.2894736842105263,21,49.0,2.3333333333333335,5.0,Defender,10.0,0.9298245614035088,1.063157894736842
458,Romain Esse,Crystal Palace,,0.0,,1.0,,,,0.0,0.0,8.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,1.0,9.0,0.0,1.0,1.0,0.0,,,1.0,,0.0,,,False,22.0,1.1,7,22.0,3.142857142857143,5.0,Midfielder,,0.9,0.2
231,Archie Gray,Spurs,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,False,45.0,1.1842105263157894,28,45.0,1.6071428571428572,5.0,Midfielder,,0.9,0.6
501,Taiwo Awoniyi,Nott'm Forest,1.0,0.0,1.0,2.0,1.0,0.6666666666666666,0.0,0.0,1.0,2.0,0.6666666666666666,0.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,False,32.0,0.8421052631578947,27,32.0,1.1851851851851851,5.5,Forward,,0.8666666666666668,1.0
461,Jefferson Lerma Solís,Crystal Palace,0.0,1.0,1.0,1.6666666666666667,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,2.0,1.6666666666666667,2.0,3.0,2.0,1.6666666666666667,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,False,56.0,1.4736842105263157,31,56.0,1.8064516129032258,5.0,Midfielder,,0.8666666666666668,0.7333333333333334
331,Edson Álvarez Velázquez,West Ham,1.3333333333333333,0.0,-2.0,0.0,1.0,0.0,3.0,2.0,1.3333333333333333,2.0,1.3333333333333333,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.3333333333333333,0.0,1.3333333333333333,2.0,1.0,0.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.3333333333333333,False,40.0,1.0526315789473684,27,40.0,1.4814814814814814,5.0,Midfielder,,0.8666666666666666,0.06666666666666665
512,Ethan Pinnock,Brentford,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,1.0,1.3333333333333333,0.0,1.0,0.0,6.0,1.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,7.0,2.0,2.0,0.0,7.0,2.0,1.0,0.0,1.0,False,47.0,1.236842105263158,22,47.0,2.1363636363636362,4.5,Defender,10.0,0.8631578947368421,1.263157894736842
23,Harvey Elliott,Liverpool,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,False,33.0,0.868421052631579,19,33.0,1.736842105263158,5.5,Midfielder,,0.8333333333333333,0.26666666666666666
292,Simon Adingra,Sunderland,2.0,1.3333333333333333,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,3.0,,2.3333333333333335,2.0,1.0,1.0,1.0,0.0,2.3333333333333335,1.0,2.0,1.0,1.0,1.3333333333333333,,0.0,0.0,6.0,2.0,4.0,4.0,6.0,1.0,False,56.333333333333336,1.5648148148148149,28,56.33333333333333,2.011904761904762,5.5,Midfielder,,0.8333333333333333,1.4666666666666666
397,Jack Grealish,Man City,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,3.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.3333333333333333,3.0,2.0,1.0,0.0,1.0,0.3333333333333333,0.0,2.0,0.0,0.0,False,38.00000000000001,1.0000000000000002,23,38.00000000000001,1.6521739130434785,6.5,Midfielder,,0.8,0.6
563,Mason Mount,Man Utd,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,0.3333333333333333,1.0,1.0,False,25.0,0.6578947368421053,17,25.0,1.4705882352941178,6.0,Midfielder,,0.8,0.2
559,Marcus Rashford,Man Utd,,0.0,2.5,0.0,2.0,1.0,2.5,0.0,0.0,,,14.0,1.0,,0.0,0.0,2.0,0.0,,6.333333333333333,6.333333333333333,,1.0,3.0,2.0,1.0,,0.0,,,0.0,2.5,,6.0,2.0,6.333333333333333,1.0,2.0,False,64.5,2.3035714285714284,19,64.5,3.3947368421052633,7.0,Midfielder,,0.8,0.9
656,James Garner,Everton,0.3333333333333333,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.3333333333333333,3.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,6.0,0.0,2.0,1.0,3.0,0.0,False,45.0,1.1842105263157894,23,45.0,1.9565217391304348,5.0,Midfielder,,0.7666666666666667,0.8666666666666668
664,Norberto Bercique Gomes Betuncal,Everton,0.3333333333333333,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.3333333333333333,7.0,2.0,0.0,1.0,1.0,2.0,2.0,0.3333333333333333,1.0,1.0,0.0,1.0,7.25,2.0,8.0,1.0,6.0,2.0,7.25,0.0,0.0,2.0,13.0,1.0,1.0,8.0,7.25,1.0,False,92.75,2.4407894736842106,31,92.75,2.9919354838709675,5.5,Forward,,0.7666666666666666,1.0666666666666667
255,Axel Tuanzebe,Burnley,1.0,0.5,4.0,1.0,0.0,0.0,-2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,1.5,1.0,0.0,-1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,0.0,0.0,2.0,False,27.0,0.7105263157894737,19,27.0,1.4210526315789473,4.0,Defender,10.0,0.763157894736842,1.563157894736842
386,Rúben dos Santos Gato Alves Dias,Man City,2.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,,7.0,,1.0,0.0,2.0,,0.0,1.0,5.0,7.0,6.0,1.0,1.0,0.0,,6.0,0.0,1.0,6.0,0.0,,7.0,1.0,0.0,7.0,False,66.0,2.0625,20,66.0,3.3,5.5,Defender,10.0,0.763157894736842,0.8631578947368421
210,Kevin Danso,Spurs,0.0,,1.0,2.0,,,2.0,,,,6.0,,,,,,,,,0.0,,,2.0,2.0,,,,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,,False,20.0,1.1111111111111112,10,20.0,2.0,4.5,Defender,10.0,0.763157894736842,0.8631578947368421
419,Wesley Fofana,Chelsea,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6666666666666666,2.0,0.6666666666666666,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,False,26.0,0.6842105263157895,16,26.0,1.625,4.5,Defender,10.0,0.763157894736842,0.8631578947368421
66,Enes Ünal,Bournemouth,1.0,0.0,0.0,4.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,1.0,8.0,2.3333333333333335,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.3333333333333335,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,1.0,0.0,False,32.0,0.8421052631578947,19,32.0,1.6842105263157894,5.5,Forward,,0.7333333333333334,1.0
146,Igor Julio dos Santos de Paulo,Brighton,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,6.0,0.0,0.3333333333333333,0.0,False,17.999999999999996,0.4736842105263157,14,18.0,1.2857142857142858,4.5,Defender,10.0,0.7298245614035088,0.8631578947368421
147,Tariq Lamptey,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.6666666666666667,0.0,0.0,-1.0,0.0,0.0,0.0,1.6666666666666667,0.0,1.0,1.6666666666666667,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,4.666666666666667,0.0,4.666666666666667,0.0,6.0,0.0,3.0,4.666666666666667,0.0,False,42.0,1.105263157894737,16,42.0,2.625,4.5,Defender,10.0,0.7298245614035088,0.2631578947368421
433,Roméo Lavia,Chelsea,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,False,26.0,0.6842105263157895,13,26.0,2.0,5.0,Midfielder,,0.7,0.4
333,Guido Rodríguez,West Ham,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6666666666666666,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.6666666666666666,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,0.6666666666666666,False,35.99999999999999,0.9473684210526314,23,35.99999999999999,1.5652173913043474,5.0,Midfielder,,0.7,0.8
135,Jason Steele,Brighton,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,9.0,0.23684210526315788,2,9.0,4.5,4.5,Goalkeeper,,0.7,1.4
113,Emil Krafth,Newcastle,1.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,17.0,0.4473684210526316,14,17.0,1.2142857142857142,4.5,Defender,10.0,0.6964912280701754,0.9298245614035088
457,Cheick Doucouré,Crystal Palace,4.0,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,False,19.0,0.5,15,19.0,1.2666666666666666,5.0,Midfielder,,0.6666666666666667,1.3333333333333335
58,Alex Scott,Bournemouth,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.6666666666666666,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,False,26.0,0.6842105263157895,18,26.0,1.4444444444444444,5.0,Midfielder,,0.6666666666666666,0.6
46,Julián Araujo Zúñiga,Bournemouth,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False,12.0,0.3157894736842105,10,12.0,1.2,4.0,Defender,10.0,0.6631578947368422,0.8631578947368421
495,Ibrahim Sangaré,Nott'm Forest,1.0,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,2.0,False,20.000000000000004,0.5263157894736843,16,20.0,1.25,5.0,Midfielder,,0.6333333333333333,0.5333333333333333
215,Micky van de Ven,Spurs,0.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,2.0,9.0,False,32.0,0.8421052631578947,14,32.0,2.2857142857142856,4.5,Defender,10.0,0.6298245614035087,0.6631578947368422
401,Nico González Iglesias,Man City,,,,,,,,,,6.0,2.0,,,3.0,,,,2.0,,,2.0,0.0,1.0,3.0,,,3.0,,,,4.0,,,,3.0,,,3.0,False,32.0,2.6666666666666665,11,32.0,2.909090909090909,6.0,Midfielder,,0.6,0.0
378,Stefan Ortega Moreno,Man City,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,False,39.0,1.0263157894736843,14,39.0,2.7857142857142856,5.0,Goalkeeper,,0.6,0.0
196,Tom Cairney,Fulham,0.0,1.0,1.0,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6666666666666667,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.6666666666666667,0.0,6.0,1.0,0.0,1.0,0.0,0.0,False,33.0,0.868421052631579,23,33.0,1.434782608695652,5.0,Midfielder,,0.5666666666666667,0.9333333333333333
